-o cc_algo (Client),-o cc_algo (Server),-o cfcw (Client),-o cfcw (Server),-o init_max_data (Client),-o init_max_data (Server),-o init_max_streams_bidi (Client),-o init_max_streams_bidi (Server),-o init_max_streams_uni (Client),-o init_max_streams_uni (Server),-o max_cfcw (Client),-o max_cfcw (Server),-o max_sfcw (Client),-o max_sfcw (Server),-o sfcw (Client),-o sfcw (Server),Goodput (kbps),Test Number
1,1,50925,65495,10079693,14610165,101,92,92,102,20132659,20132659,62569,82642,72706,69020,46201.50171535703,2061
3,1,105969,47339,10909506,13323614,113,89,103,97,20132659,20132659,88976,106461,53114,40987,46028.38101362644,2062
2,1,99294,71648,10264121,12997733,100,104,93,96,20132659,20132659,42213,128991,58802,34317,46105.69244213847,2063
1,1,96341,114050,10419121,13614799,102,86,94,88,20132659,20132659,115858,127167,88255,79609,45845.300268231316,2064
2,3,102287,41373,14713351,15708239,105,118,90,99,20132659,20132659,111162,122876,82133,52930,43894.91519392841,2065
1,1,109570,118504,14059977,13967671,104,96,95,92,20132659,20132659,64965,103446,122166,32006,46140.84147578386,2066
3,1,30185,16410,10713812,13819732,108,84,120,89,20132659,20132659,54316,51265,65403,38100,45905.86368238159,2067
1,1,107220,123673,10128832,11461023,99,93,98,103,20132659,20132659,105692,130981,111249,42982,46163.10993981291,2068
2,1,90405,50529,11089116,10488083,103,94,117,100,20132659,20132659,97577,47202,61214,46506,45944.558335994254,2069
1,1,103788,46518,10510881,13439141,92,87,119,104,20132659,20132659,114178,79805,70075,26854,45509.77781683914,2070
3,1,95007,109717,12115645,10147709,101,91,118,98,20132659,20132659,100759,76107,84207,62721,46112.890334255746,2071
2,1,98228,43866,10331952,14420995,102,92,92,106,20132659,20132659,57894,110989,119976,29974,46226.88547716927,2072
1,1,104656,52524,10644359,13714923,114,90,100,87,20132659,20132659,108934,40650,68599,77259,46102.373044926775,2073
1,1,111715,68985,10817513,13189086,111,88,97,93,20132659,20132659,94254,55235,75703,35408,46152.54434047853,2074
2,1,101112,78315,14281972,13608632,105,89,116,90,20132659,20132659,103576,96466,56229,58082,46107.87184831456,2075
3,2,107381,47923,10216214,14091400,88,88,101,94,20132659,20132659,111848,94192,63294,33886,44273.08836770389,2076
1,1,96971,45335,14548825,12891644,97,101,91,102,20132659,20132659,46703,125752,53822,38787,45861.21591205432,2077
2,1,40937,29967,10414668,13324423,100,90,119,101,20132659,20132659,108054,100337,117467,21890,46183.31487162321,2078
1,1,102339,26240,10540983,13526833,106,93,94,108,20132659,20132659,85153,63814,59948,50261,46181.48426265825,2079
3,1,123597,21311,14190966,13769905,112,95,96,105,20132659,20132659,63038,71030,113904,40051,46211.47876480844,2080
1,1,93650,51874,10333876,13122106,104,91,120,95,20132659,20132659,51721,88230,78854,30826,45287.23022903269,2081
2,1,99395,75472,10774776,12089342,103,98,118,118,20132659,20132659,59610,44600,65880,24626,46181.50968678896,2082
1,1,105284,39965,10110434,13421105,98,89,120,94,20132659,20132659,55876,105783,71632,44385,45423.50230539514,2083
2,1,53240,48881,13933172,13919741,113,97,116,120,20132659,20132659,66320,99767,58554,28360,46117.047887224835,2084
3,1,72080,55305,10566566,13668869,100,92,119,93,20132659,20132659,114892,114186,62982,33073,46134.44675674367,2085
1,1,87785,41793,15103405,13280605,107,111,117,88,20132659,20132659,110387,121148,108509,36650,46102.29703379491,2086
2,1,109370,45360,10255477,14298720,109,86,118,100,20132659,20132659,105889,42208,123263,42133,46187.05281559278,2087
1,3,67825,111814,10616743,11270500,102,87,93,114,20132659,20132659,113087,103405,49637,35681,44970.83647841899,2088
3,1,101684,67053,10720329,13534236,101,93,119,98,20132659,20132659,36091,92563,40091,38430,45525.75779859731,2089
1,1,105256,121856,13059712,13815576,86,89,83,103,20132659,20132659,98150,124538,116049,31666,46046.066881620565,2090
2,1,99469,37702,10462258,13400444,111,90,95,92,20132659,20132659,102803,128934,55705,27777,46049.732082226954,2091
1,1,97100,84676,10387736,13630811,91,91,98,102,20132659,20132659,69225,96580,119800,40627,45557.80093639804,2092
2,1,108501,64028,10934720,13491413,103,84,99,97,20132659,20132659,92130,109413,60733,34918,45612.868987237154,2093
1,1,50428,131063,11459861,15347865,85,92,107,117,20132659,20132659,110078,39182,67793,47591,46220.59422328527,2094
3,1,112598,49061,10191771,13998071,104,88,91,110,20132659,20132659,106688,35485,43777,72901,45595.96036461079,2095
1,1,103362,116322,11266290,13078151,101,95,120,101,20132659,20132659,59597,85858,126450,87722,46005.05646014884,2096
2,1,37543,73314,10007705,13746112,105,90,93,91,20132659,20132659,56423,48839,112686,25114,45348.043169419,2097
1,2,106579,43470,12734257,13226577,99,94,114,96,20132659,20132659,32572,131024,74936,30122,44179.49436367811,2098
3,1,84908,105869,10478187,14133549,102,106,94,104,20132659,20132659,53272,74006,57167,37338,46176.196651862876,2099
2,1,114821,46947,12310467,15079551,108,91,118,95,20132659,20132659,115605,101641,85609,33659,46066.220059539075,2100
1,1,92914,52503,10272515,12749786,110,87,97,104,20132659,20132659,112645,98887,80819,45004,45313.0876081361,2101
1,1,101054,50191,10667315,13893374,100,99,102,89,20132659,20132659,62277,56752,65310,40553,46200.8146792063,2102
2,1,55976,42523,10543608,13375690,93,83,119,93,20132659,20132659,99986,52915,21874,31069,46115.12112313076,2103
3,1,104430,70469,12512665,12982863,112,85,92,90,20132659,20132659,109194,127430,62138,27040,45523.262502794794,2104
1,1,19976,90103,10863951,13652923,81,113,117,119,20132659,20132659,94569,107759,53086,42228,45575.547893777766,2105
2,1,99081,47354,10363520,14849207,106,92,90,94,20132659,20132659,104503,69099,72044,36745,45806.547437028756,2106
1,1,96171,44911,14394099,13526382,103,89,120,99,20132659,20132659,107237,104456,117409,39228,46104.197387288405,2107
3,3,89636,50356,12868711,13296090,90,96,99,103,20132659,20132659,81015,125718,58749,32725,43102.58576217401,2108
2,1,107218,35407,10677576,13700493,114,91,119,106,20132659,20132659,64824,45294,69856,28799,46226.24863268281,2109
1,1,61398,47700,10468632,13864613,102,93,116,115,20132659,20132659,111960,61901,121256,35008,46236.032499568704,2110
1,1,110303,81638,10134645,13182136,115,90,118,91,20132659,20132659,50489,94602,115285,56044,46176.60334816661,2111
2,1,102087,40516,10254032,15938030,101,87,100,101,20132659,20132659,57838,117204,55850,84556,45969.76123541629,2112
3,1,41022,54085,10806601,14510019,106,117,115,96,20132659,20132659,101736,98812,62737,42729,45929.817011306965,2113
1,1,103477,126824,15010049,13538911,113,88,96,95,20132659,20132659,109191,37520,76672,51371,44864.91227694855,2114
2,1,95374,18713,10549447,13996397,104,89,119,87,20132659,20132659,53989,101675,51819,32897,45802.32063559491,2115
1,1,99978,119298,10376262,13437935,107,94,95,102,20132659,20132659,61437,66322,65758,37490,45847.05420687831,2116
3,1,25630,32428,11019391,14233064,99,91,113,100,20132659,20132659,113922,89670,111499,47989,45290.65335184853,2117
1,1,106596,44114,10682543,13729050,101,89,98,94,20132659,20132659,96304,96786,60300,75549,46139.318762843046,2118
2,1,104971,50026,12622679,13579574,103,90,117,92,20132659,20132659,106937,123379,79633,29773,46126.608031980555,2119
1,1,111589,37996,10110323,13338286,112,86,120,89,20132659,20132659,111491,120819,68383,53539,46134.167662556436,2120
2,2,74848,92991,10326317,13094944,98,92,93,105,20132659,20132659,67237,128794,118091,39556,44767.84633595225,2121
3,1,108436,52064,14648066,13815851,105,107,91,103,20132659,20132659,104585,111322,58576,26588,46064.72756346895,2122
1,1,99007,23837,10574422,12854216,100,90,118,88,20132659,20132659,116595,103783,63351,35617,46041.31562799469,2123
1,1,91370,46198,10469263,14726459,102,88,97,113,20132659,20132659,58353,41810,74168,44665,45127.65337071821,2124
2,1,102139,48146,10788351,11585127,101,94,94,92,20132659,20132659,109336,77875,123832,21803,46189.57054741796,2125
3,1,34958,55425,10264781,12652903,113,88,120,90,20132659,20132659,47353,126752,55073,32926,45443.33565011818,2126
1,1,94198,77450,11913758,13645015,105,91,101,104,20132659,20132659,100095,105773,119381,31155,46141.98357644861,2127
2,1,104011,114255,10410907,13439985,114,93,92,99,20132659,20132659,29193,47442,57518,24605,45863.37226626165,2128
1,1,98545,61513,10554351,13269451,104,85,85,101,20132659,20132659,56731,98964,88032,38022,46015.5293898228,2129
3,3,42700,41967,10193592,11154824,109,112,119,91,20132659,20132659,63459,72404,35893,40704,44516.49400174699,2130
2,1,115698,72407,10694276,14097912,100,103,118,116,20132659,20132659,88010,94364,82547,27840,46073.32971569301,2131
1,1,109099,20520,14853996,13820503,103,89,99,86,20132659,20132659,114055,101460,113435,34404,46060.933517388,2132
1,1,101043,45508,10360118,13567772,99,100,90,95,20132659,20132659,110770,42522,60916,43108,45783.67200134044,2133
2,1,96630,69008,10937176,12984433,82,97,117,93,20132659,20132659,60892,91365,66534,36169,45505.60560435668,2134
1,1,80085,107746,10610443,13938855,107,93,105,98,20132659,20132659,102764,130996,71037,30075,45746.34541113648,2135
3,1,49743,88116,10506723,13688633,87,87,115,102,20132659,20132659,106591,38917,46003,61076,45805.57195207254,2136
2,1,64101,16387,14509375,13427616,102,96,119,100,20132659,20132659,98448,107277,51317,78742,45833.92798016411,2137
1,1,105626,51824,13741251,13171799,104,92,98,107,20132659,20132659,45033,58224,63753,38564,45767.16089581033,2138
1,1,102824,43458,12396221,11341710,108,90,96,103,20132659,20132659,54707,113373,54844,46424,45913.753204644025,2139
3,1,119171,40002,10091703,13339191,110,91,120,118,20132659,20132659,116280,131064,114862,66586,45426.08507296997,2140
2,1,107442,48290,10767360,13521571,106,86,92,94,20132659,20132659,59646,126845,25897,50113,46162.90670959044,2141
1,2,110911,110742,10232219,13799232,80,90,117,89,20132659,20132659,91699,51811,105233,33020,44869.855825651415,2142
2,1,97473,49921,10469486,14058805,102,92,94,85,20132659,20132659,108235,96732,109850,70772,46018.33139135568,2143
1,1,93013,46136,10337877,13662302,100,110,104,97,20132659,20132659,71329,123107,121723,36216,46109.77266143709,2144
3,1,100151,54184,10000395,14380888,116,89,118,102,20132659,20132659,51583,118939,73813,28986,46253.852829893214,2145
1,1,104296,27387,10594172,13282645,103,88,95,96,20132659,20132659,112722,102527,58692,40838,45939.17388863789,2146
2,1,101899,116839,14006255,13480633,83,89,120,105,20132659,20132659,104222,45945,68277,32712,46107.59307556799,2147
1,1,105843,75922,14261785,13611062,97,98,91,90,20132659,20132659,65079,83753,61371,25257,45531.811880618465,2148
3,1,113576,67267,11173910,13914391,101,95,93,101,20132659,20132659,118063,97929,78116,30556,45129.401384771816,2149
2,1,18245,44316,10701896,12884619,105,84,119,93,20132659,20132659,78364,81440,65039,37788,46161.458746048935,2150
1,1,95274,71010,10838106,13079942,89,91,116,103,20132659,20132659,95665,109450,117071,43520,45297.647911372514,2151
2,3,107678,34392,10415407,13700058,111,94,100,100,20132659,20132659,110384,100831,57290,34716,43811.83376943526,2152
1,1,98036,48337,10252811,11996810,84,86,119,91,20132659,20132659,42956,128328,83604,81551,46224.567447545145,2153
3,1,88724,51111,10631091,13386289,101,93,97,92,20132659,20132659,106417,60349,119159,39940,45839.53827171018,2154
1,1,38841,39682,10148310,13213749,104,90,98,88,20132659,20132659,57347,124351,53839,28071,45169.18099908839,2155
2,1,101039,120629,10457627,10981942,114,92,118,106,20132659,20132659,49017,34656,49260,59277,46140.156242522986,2156
1,1,103409,42642,14182155,13555198,113,87,99,104,20132659,20132659,60972,95343,71886,32026,44969.2935808145,2157
3,1,85969,73954,10318891,14234929,100,88,120,112,20132659,20132659,100976,54946,60039,34328,45703.00322371328,2158
2,1,110479,46265,12669234,13793850,102,89,90,96,20132659,20132659,54999,49603,69769,37020,46191.83419721074,2159
1,1,52996,19378,10898773,13408542,112,114,96,94,20132659,20132659,112034,92866,124431,41574,45477.35838418535,2160
1,1,105914,64046,14746821,14018494,106,91,93,99,20132659,20132659,114950,43755,64536,23103,46128.0284446556,2161
2,1,99852,37547,12913969,12735307,103,90,117,95,20132659,20132659,109325,68836,121466,45437,45856.50272752071,2162
3,1,92009,48454,12177472,13731028,104,92,101,87,20132659,20132659,38691,105304,115431,26403,45002.2719457351,2163
1,2,108701,31368,10570705,14960525,101,95,102,101,20132659,20132659,63281,115442,76688,48500,44300.467212478434,2164
2,1,48472,105417,11051073,13581701,115,82,119,102,20132659,20132659,106337,39126,56833,89045,46184.78963439141,2165
1,1,41912,52304,10733717,13922301,117,93,91,115,20132659,20132659,96915,126658,61326,30881,46042.20009561242,2166
3,1,102575,56378,10394950,13175639,99,91,94,97,20132659,20132659,103584,65077,67304,39677,45998.169638034684,2167
1,1,96854,46492,15276705,13486513,98,85,120,119,20132659,20132659,58815,99403,80993,36051,45687.02300470071,2168
2,1,29303,41938,12456027,13319482,109,89,118,91,20132659,20132659,113067,75383,85669,54382,46020.755019234275,2169
1,1,104317,44539,14379810,14595397,102,90,92,93,20132659,20132659,66838,129055,113208,28387,46023.93641827173,2170
2,1,58711,22470,10200224,13817011,105,88,95,89,20132659,20132659,107942,125200,59342,34191,46069.73666144932,2171
3,1,99170,85845,10481006,13639969,108,87,117,117,20132659,20132659,51927,103784,63785,73688,45424.65836504742,2172
1,1,106534,25493,10313697,13078437,94,102,97,105,20132659,20132659,21847,107507,89842,38213,46004.19864827217,2173
2,3,95709,49689,11643454,10719227,102,96,119,94,20132659,20132659,110780,121819,117728,43498,43874.069417261955,2174
1,1,36538,123413,10660865,14140575,100,92,118,95,20132659,20132659,117277,41530,52958,31589,45957.546588359684,2175
3,1,83704,109217,15447309,13458703,113,94,120,103,20132659,20132659,56115,96711,55036,51676,46224.66933407246,2176
1,1,111961,128137,10563168,13759568,88,90,116,90,20132659,20132659,100094,87165,108570,41339,45425.519298760526,2177
2,1,55159,53013,10110242,12996360,92,89,114,98,20132659,20132659,62404,102223,73988,29207,46209.289553370116,2178
1,1,101784,50541,10797456,13285118,103,91,100,88,20132659,20132659,26179,98860,62346,36477,46056.58378034118,2179
2,1,108266,114468,10404347,13555347,106,84,93,120,20132659,20132659,115538,128984,120247,25502,46197.557896962906,2180
1,1,22562,48403,10266189,13959485,101,93,118,101,20132659,20132659,108717,46076,66437,34255,45438.60951032451,2181
3,1,44130,40544,10502961,13665954,111,105,98,104,20132659,20132659,53717,94625,57722,39510,46247.350259695224,2182
1,1,100498,44708,12007389,13383691,114,92,120,92,20132659,20132659,102354,101398,79921,75817,45407.397383363736,2183
2,1,104550,46828,10644839,13819707,105,83,119,100,20132659,20132659,41240,51610,69209,32365,45828.068695600865,2184
1,2,98437,42646,10883945,13495094,104,99,119,99,20132659,20132659,69295,63051,126645,46091,44917.54736267755,2185
3,1,94706,72559,10094288,11094549,99,87,92,102,20132659,20132659,104882,36748,60953,27319,46256.19930411191,2186
2,1,103196,36039,13182446,14300930,107,88,94,90,20132659,20132659,60036,110760,115433,30719,45924.05889328193,2187
1,1,106019,82827,10390998,13209269,103,97,96,109,20132659,20132659,111420,70480,110574,37235,45579.26239537851,2188
1,1,89337,16415,12802737,12928943,102,90,90,94,20132659,20132659,98471,125158,56484,41918,46096.39426815189,2189
2,1,51561,78564,10561452,13626491,101,89,118,103,20132659,20132659,114758,32992,71243,34033,45505.877145206825,2190
3,1,76663,112196,10733286,13351208,101,91,103,93,20132659,20132659,106907,67442,123138,39124,45406.68460501267,2191
1,1,110011,69056,14110854,13905280,112,95,99,108,20132659,20132659,93141,99637,58980,23779,46099.33279514376,2192
2,1,100953,50936,10197112,12668167,107,86,97,104,20132659,20132659,73812,105537,47701,63934,46138.35442996201,2193
1,1,46353,29316,12289108,13734352,100,94,116,100,20132659,20132659,110207,43746,64953,29614,45983.066214543585,2194
3,1,69327,20990,10308817,14051606,103,98,91,92,20132659,20132659,57433,96993,119104,35946,46056.22976813236,2195
2,3,97315,54576,10486788,13141186,98,90,120,96,20132659,20132659,65228,90085,112759,67989,44947.41512155498,2196
1,1,91926,38648,13085871,13500294,104,93,117,98,20132659,20132659,113273,48639,76107,48534,46238.98885725546,2197
1,1,113788,47144,14505618,14450316,85,100,115,89,20132659,20132659,75444,117104,50791,32783,45897.87641956854,2198
2,1,107762,66673,11365543,13585389,102,89,119,102,20132659,20132659,60835,29595,41578,44687,45488.62839601304,2199
3,1,104092,45325,10724536,13244284,119,91,95,91,20132659,20132659,83279,131034,67850,26388,46006.31800631801,2200
1,1,102957,118864,13385098,12807331,111,113,113,95,20132659,20132659,119361,93387,62087,38404,45191.30028164401,2201
2,1,32999,74983,10000774,13725664,113,88,107,105,20132659,20132659,108378,112504,72754,56576,46110.96391754277,2202
1,1,40012,94047,10979925,11447765,106,87,92,116,20132659,20132659,104873,127092,54951,41793,45887.60757889301,2203
3,1,105971,49416,14927144,13378937,110,85,93,118,20132659,20132659,54760,39763,59467,30837,46007.63008773065,2204
1,1,99656,41485,10420697,11683007,114,92,118,101,20132659,20132659,95787,57551,83270,35529,46013.58585947237,2205
2,1,109004,43570,10283220,13916302,101,111,81,93,20132659,20132659,34431,80254,65569,28626,45926.42231288584,2206
1,2,95160,18844,10613506,14159397,103,90,120,97,20132659,20132659,112081,119680,116826,21312,44807.948187220405,2207
2,1,101338,48037,10475670,11884700,100,91,98,102,20132659,20132659,102291,103678,121004,79043,46202.188771941415,2208
